,Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie,CBS_Autoverkopen_Totaal,CPI_Verzekeringen_Vervoer,Jaarmutatie_CPI_Verzekeringen_Vervoer,CPI_Nieuwe_Autos,Jaarmutatie_CPI_Nieuwe_Autos,CPI_Tweedehands_Autos,Jaarmutatie_CPI_Tweedehands_Autos,CPI_Onderhoud_en_Reparatie_Privevoertuigen,Jaarmutatie_CPI_Onderhoud_en_Reparatie_Privevoertuigen,CPI_Brandstoffen,Jaarmutatie_CPI_Brandstoffen
2326,201902,Auto Particulier,Subaru Polis,51,38971.28,49,36574.94,0,0.0,2,2380.04,5,3647.04,3613.18,2,1416.59,1434.15,764.142745,746.427346,-33.86,729.408,722.636,260509,116.51,2.7,110.93,3.7,100.23,-2.0,106.96,8.2,103.63,2.2
2327,201903,Auto Particulier,Subaru Polis,49,36574.94,49,36688.47,0,0.0,0,0.0,3,1901.52,2015.05,0,0.0,0.0,746.427346,748.744285,113.53,633.84,671.683333,278454,118.9,5.2,110.93,3.2,100.16,-2.1,106.43,5.5,106.06,5.7
2328,201904,Auto Particulier,Subaru Polis,49,36688.47,50,37648.35,1,947.88,0,0.0,1,425.18,437.18,0,0.0,0.0,748.744285,752.967,12.0,425.18,437.18,259102,119.08,5.3,110.89,3.0,100.3,-2.0,107.14,4.8,110.64,6.1
2329,201905,Auto Particulier,Subaru Polis,50,37648.35,50,37721.06,0,0.0,0,0.0,3,3842.54,3915.25,0,0.0,0.0,752.967,754.4212,72.71,1280.846666,1305.083333,293289,120.21,6.6,110.83,2.0,100.24,-1.4,107.12,4.2,111.94,3.4
2330,201906,Auto Particulier,Subaru Polis,50,37721.06,52,38951.92,2,1244.03,0,0.0,3,2287.36,2337.15,2,1623.8,1560.84,754.4212,749.075384,49.79,762.453333,779.05,270887,120.22,6.4,110.7,2.0,100.73,-1.6,106.66,3.3,107.85,-0.1
2331,201907,Auto Particulier,Subaru Polis,52,38951.92,52,39124.53,0,0.0,0,0.0,3,1564.7,1737.31,0,0.0,0.0,749.075384,752.394807,172.61,521.566666,579.103333,275647,119.57,5.7,111.05,2.2,100.57,-1.2,107.26,5.0,108.45,0.6
2332,201908,Auto Particulier,Subaru Polis,52,39124.53,52,39166.15,0,0.0,0,0.0,2,1506.62,1548.24,0,0.0,0.0,752.394807,753.195192,41.62,753.31,774.12,260591,119.64,7.1,111.41,1.5,100.85,-0.8,107.44,4.3,106.99,-1.9
2333,201909,Auto Particulier,Subaru Polis,52,39166.15,51,38308.98,0,0.0,1,1076.69,3,2472.82,2654.39,1,839.85,877.8,753.195192,751.15647,181.57,824.273333,884.796666,261902,119.83,6.0,111.45,1.4,101.21,-0.4,107.33,3.5,107.32,-1.9
2334,201910,Auto Particulier,Subaru Polis,51,38308.98,51,38349.31,1,701.4,1,915.91,5,3774.21,3932.45,1,799.59,896.19,751.15647,751.947254,158.24,754.842,786.49,289994,119.63,5.5,111.55,1.4,101.04,-0.3,108.3,2.4,107.25,-1.5
2335,201911,Auto Particulier,Subaru Polis,51,38349.31,50,37903.77,0,0.0,1,751.85,5,3757.26,3918.14,2,1396.04,1541.47,751.947254,758.0754,160.88,751.452,783.628,287130,119.95,5.6,111.91,1.8,101.44,0.3,108.75,3.1,108.07,3.5
2336,201912,Auto Particulier,Subaru Polis,50,37903.77,50,39728.52,2,2681.84,2,1718.49,5,3362.2,4160.79,2,1925.39,1988.2,758.0754,794.5704,798.59,672.44,832.158,268872,119.95,9.7,111.93,1.7,101.19,-0.6,108.6,3.9,108.71,9.4
2337,202001,Auto Particulier,Subaru Polis,50,39728.52,51,40698.96,1,953.24,0,0.0,3,1719.82,1772.68,1,469.13,433.47,794.5704,798.018823,52.86,573.273333,590.893333,312175,123.42,12.5,114.12,2.9,101.08,0.7,108.64,2.1,110.97,9.6
2338,202002,Auto Particulier,Subaru Polis,51,40698.96,50,38805.97,0,0.0,1,2089.15,5,3310.39,3432.62,1,684.77,758.7,798.018823,776.1194,122.23,662.078,686.524,274710,123.42,5.9,114.31,3.0,100.82,0.6,108.72,1.6,108.36,4.6
2339,202003,Auto Particulier,Subaru Polis,50,38805.97,50,38834.15,0,0.0,0,0.0,3,2015.05,2043.23,0,0.0,0.0,776.1194,776.683,28.18,671.683333,681.076666,253074,122.94,3.4,114.42,3.1,100.64,0.5,109.18,2.6,101.76,-4.1
2340,202004,Auto Particulier,Subaru Polis,50,38834.15,50,38740.54,0,0.0,0,0.0,1,437.18,429.52,1,947.88,861.93,776.683,774.8108,-7.66,437.18,429.52,201158,123.3,3.5,114.63,3.4,101.03,0.7,110.27,2.9,95.84,-13.4
2341,202005,Auto Particulier,Subaru Polis,50,38740.54,51,39343.97,1,623.59,0,0.0,1,910.19,890.03,0,0.0,0.0,774.8108,771.450392,-20.16,910.19,890.03,265615,123.3,2.6,114.8,3.6,99.59,-0.6,110.18,2.9,96.12,-14.1
2342,202006,Auto Particulier,Subaru Polis,51,39343.97,51,39315.35,0,0.0,0,0.0,4,2852.45,2831.09,1,898.66,891.4,771.450392,770.889215,-21.36,713.1125,707.7725,289671,123.57,2.8,114.8,3.7,99.4,-1.3,110.24,3.4,99.28,-7.9
2343,202007,Auto Particulier,Subaru Polis,51,39315.35,52,40384.96,1,1061.57,0,0.0,2,1550.38,1558.42,1,186.93,186.93,770.889215,776.633846,8.04,775.19,779.21,307111,122.74,2.7,115.39,3.9,98.73,-1.8,113.15,5.5,100.73,-7.1
2344,202008,Auto Particulier,Subaru Polis,52,40384.96,52,40341.44,0,0.0,0,0.0,2,1548.24,1504.72,0,0.0,0.0,776.633846,775.796923,-43.52,774.12,752.36,257447,122.74,2.6,115.39,3.6,99.32,-1.5,111.53,3.8,100.73,-5.9
2345,202009,Auto Particulier,Subaru Polis,52,40341.44,52,40363.51,0,0.0,0,0.0,4,3532.19,3518.7,1,912.97,948.53,775.796923,776.221346,-13.49,883.0475,879.675,274543,122.8,2.5,115.32,3.5,99.99,-1.2,109.94,2.4,100.14,-6.7
2346,202010,Auto Particulier,Subaru Polis,52,40363.51,54,41239.26,3,2131.62,1,856.8,4,3110.71,3051.54,2,1619.74,1279.84,776.221346,763.69,-59.17,777.6775,762.885,289688,122.6,2.5,114.95,3.0,101.12,0.1,109.54,1.1,100.0,-6.8
2347,202011,Auto Particulier,Subaru Polis,54,41239.26,54,41317.81,0,0.0,0,0.0,5,3917.18,4036.11,1,834.33,793.95,763.69,765.144629,118.93,783.436,807.222,261947,122.6,2.2,114.6,2.4,101.74,0.3,109.7,0.9,98.49,-8.9
2348,202012,Auto Particulier,Subaru Polis,54,41317.81,54,40344.1,1,366.46,1,876.83,8,7756.45,7591.28,1,1593.72,1295.55,765.144629,747.112962,-165.17,969.55625,948.91,270898,122.47,2.1,114.6,2.4,101.86,0.7,109.71,1.0,100.66,-7.4
2349,202101,Auto Particulier,Subaru Polis,54,40344.1,55,41133.4,1,914.45,0,0.0,5,3159.39,3239.6,3,2344.47,2139.11,747.112962,747.88,80.21,631.878,647.92,268443,123.15,-0.2,118.32,3.7,101.8,0.7,109.82,1.1,104.93,-5.4
2350,202102,Auto Particulier,Subaru Polis,55,41133.4,55,41307.61,0,0.0,0,0.0,4,2816.82,2994.0,1,689.73,686.76,747.88,751.047454,177.18,704.205,748.5,237428,123.4,0.0,118.44,3.6,101.45,0.6,110.06,1.2,109.13,0.7
2351,202103,Auto Particulier,Subaru Polis,55,41307.61,54,41014.58,1,787.12,1,582.44,2,1411.85,1545.52,0,0.0,0.0,751.047454,759.529259,133.67,705.925,772.76,289652,123.51,0.5,118.72,3.8,101.21,0.6,110.02,0.8,112.6,10.7
2352,202104,Auto Particulier,Subaru Polis,54,41014.58,54,41011.42,0,0.0,0,0.0,2,1291.45,1262.01,1,417.37,443.65,759.529259,759.47074,-29.44,645.725,631.005,272934,123.64,0.3,118.86,3.7,101.7,0.7,110.62,0.3,113.38,18.3
2353,202105,Auto Particulier,Subaru Polis,54,41011.42,56,42296.28,3,2179.31,0,0.0,1,623.59,619.17,0,0.0,0.0,759.47074,755.290714,-4.42,623.59,619.17,282349,123.05,-0.2,118.28,3.0,101.7,2.1,113.12,2.7,115.12,19.8
2354,202106,Auto Particulier,Subaru Polis,56,42296.28,56,42516.65,1,1061.44,1,807.73,5,3722.49,3679.19,2,1539.92,1549.88,755.290714,759.225892,-43.3,744.498,735.838,297957,123.05,-0.4,118.47,3.2,101.43,2.0,113.46,2.9,116.59,17.4
2355,202107,Auto Particulier,Subaru Polis,56,42516.65,56,42467.25,1,1109.0,1,1061.44,4,2806.92,2743.13,2,2184.83,2151.66,759.225892,758.34375,-63.79,701.73,685.7825,287885,123.05,0.3,119.26,3.4,102.17,3.5,114.61,1.3,119.01,18.1
2356,202108,Auto Particulier,Subaru Polis,56,42467.25,57,43178.62,1,739.98,0,0.0,2,1504.72,1476.11,1,739.98,739.98,758.34375,757.519649,-28.61,752.36,738.055,244144,123.04,0.2,119.49,3.6,104.25,5.0,115.01,3.1,119.17,18.3
2357,202109,Auto Particulier,Subaru Polis,57,43178.62,61,47261.97,4,4158.34,0,0.0,4,3554.26,3541.29,1,1019.86,957.84,757.519649,774.786393,-12.97,888.565,885.3225,258140,122.83,0.0,119.64,3.7,104.62,4.6,115.43,5.0,120.54,20.4
2358,202110,Auto Particulier,Subaru Polis,61,47261.97,61,47060.45,1,775.01,1,976.84,9,6463.0,6463.31,1,884.42,884.42,774.786393,771.482786,0.31,718.111111,718.145555,261408,121.82,-0.6,119.52,4.0,106.74,5.6,115.7,5.6,127.26,27.3
2359,202111,Auto Particulier,Subaru Polis,61,47060.45,65,50153.92,4,3175.61,0,0.0,4,3118.9,3106.59,10,8526.81,8456.98,771.482786,771.598769,-12.31,779.725,776.6475,249016,121.88,-0.6,119.63,4.4,107.91,6.1,116.04,5.8,131.07,33.1
2360,202112,Auto Particulier,Subaru Polis,65,50153.92,65,50639.81,1,993.63,1,687.24,9,7659.57,7839.07,1,993.63,993.63,771.598769,779.074,179.5,851.063333,871.007777,258705,118.05,-3.6,119.77,4.5,108.64,6.7,116.51,6.2,128.69,27.8
2361,202201,Auto Particulier,Subaru Polis,65,50639.81,64,49874.46,1,1013.42,2,1490.86,5,3366.25,3302.99,2,1657.98,1433.33,779.074,779.288437,-63.26,673.25,660.598,276135,117.16,-4.9,123.65,4.5,110.28,8.3,116.41,6.0,131.05,24.9
2362,202202,Auto Particulier,Subaru Polis,64,49874.46,63,49497.74,0,0.0,1,686.76,4,2994.0,3304.04,1,700.22,700.22,779.288437,785.678412,310.04,748.5,826.01,242386,116.98,-5.2,123.95,4.7,110.94,9.4,117.35,6.6,135.31,24.0
2363,202203,Auto Particulier,Subaru Polis,63,49497.74,64,50412.79,1,865.84,0,0.0,3,2332.64,2381.85,0,0.0,0.0,785.678412,787.699843,49.21,777.546666,793.95,253928,115.66,-6.4,124.45,4.8,111.29,10.0,117.77,7.0,153.7,36.5
2364,202204,Auto Particulier,Subaru Polis,64,50412.79,62,49198.52,0,0.0,2,1234.09,2,1288.29,1278.69,1,441.82,471.24,787.699843,793.524516,-9.6,644.145,639.345,235136,114.64,-7.3,125.04,5.2,112.28,10.4,118.58,7.2,141.45,24.8
2365,202205,Auto Particulier,Subaru Polis,62,49198.52,62,49190.9,0,0.0,0,0.0,3,1990.75,1983.13,0,0.0,0.0,793.524516,793.401612,-7.62,663.583333,661.043333,237115,114.73,-6.8,126.17,6.7,113.52,11.6,119.25,5.4,146.51,27.3
2366,202206,Auto Particulier,Subaru Polis,62,49190.9,61,48332.51,0,0.0,1,850.27,4,3001.91,2993.79,1,897.99,897.99,793.401612,792.336229,-8.12,750.4775,748.4475,252449,115.34,-6.3,127.08,7.3,113.67,12.1,120.84,6.5,157.17,34.8
2367,202207,Auto Particulier,Subaru Polis,61,48332.51,62,49141.08,1,847.1,0,0.0,4,3587.16,3570.68,1,847.1,825.05,792.336229,792.598064,-16.48,896.79,892.67,236272,113.73,-7.6,127.44,6.9,114.29,11.9,121.25,5.8,148.25,24.6
2368,202208,Auto Particulier,Subaru Polis,62,49141.08,62,49112.28,0,0.0,0,0.0,3,2216.09,2187.29,0,0.0,0.0,792.598064,792.133548,-28.8,738.696666,729.096666,222048,113.71,-7.6,127.8,7.0,116.4,11.7,121.31,5.5,139.12,16.7
2369,202209,Auto Particulier,Subaru Polis,62,49112.28,63,50303.51,1,757.9,0,0.0,6,5810.5,6243.83,0,0.0,0.0,792.133548,798.468412,433.33,968.416666,1040.638333,235849,113.71,-7.4,128.56,7.5,116.9,11.7,121.55,5.3,134.26,11.4
2370,202210,Auto Particulier,Subaru Polis,63,50303.51,61,49809.58,1,1786.66,2,1498.04,6,4449.79,4347.66,0,0.0,0.0,798.468412,816.550491,-102.13,741.631666,724.61,239258,114.53,-6.0,129.07,8.0,117.37,10.0,121.66,5.2,136.75,7.5
2371,202211,Auto Particulier,Subaru Polis,61,49809.58,60,49483.59,1,946.72,2,1415.57,6,4530.25,4647.55,4,3667.1,3692.66,816.550491,824.7265,117.3,755.041666,774.591666,241480,115.56,-5.2,129.59,8.3,116.83,8.3,121.54,4.7,130.26,-0.6
2372,202212,Auto Particulier,Subaru Polis,60,49483.59,60,49010.03,0,0.0,0,0.0,8,7133.25,6807.5,1,697.16,549.35,824.7265,816.833833,-325.75,891.65625,850.9375,234429,114.84,-2.7,129.89,8.4,117.12,7.8,123.56,6.1,119.64,-7.0
2373,202301,Auto Particulier,Subaru Polis,60,49010.03,60,49374.19,0,0.0,0,0.0,5,3003.92,3182.15,4,4360.8,4546.73,816.833833,822.903166,178.23,600.784,636.43,261993,116.79,-0.3,132.94,7.5,119.87,8.7,125.75,8.0,123.77,-5.6
2374,202302,Auto Particulier,Subaru Polis,60,49374.19,58,47998.44,0,0.0,2,1396.4,3,2603.82,2608.93,1,700.22,715.76,822.903166,827.55931,5.11,867.94,869.643333,243049,116.78,-0.2,133.07,7.4,120.11,8.3,127.22,8.4,122.65,-9.4
2375,202303,Auto Particulier,Subaru Polis,58,47998.44,55,46685.91,1,799.8,4,3176.02,4,3247.69,3312.09,1,799.8,1799.09,827.55931,848.834727,64.4,811.9225,828.0225,283018,115.78,0.1,133.43,7.2,120.46,8.2,127.77,8.5,121.69,-20.8
2376,202304,Auto Particulier,Subaru Polis,55,46685.91,55,46685.91,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,848.834727,848.834727,0.0,0.0,0.0,245695,117.11,2.2,134.21,7.3,120.75,7.5,129.16,8.9,123.51,-12.7
2377,202305,Auto Particulier,Subaru Polis,55,46685.91,53,45301.07,0,0.0,2,1450.11,3,1983.13,2048.4,0,0.0,0.0,848.834727,854.737169,65.27,661.043333,682.8,261143,118.12,3.0,134.28,6.4,121.33,6.9,130.35,9.3,119.63,-18.3
2378,202306,Auto Particulier,Subaru Polis,53,45301.07,53,45345.98,0,0.0,0,0.0,4,2993.79,3038.7,0,0.0,0.0,854.737169,855.584528,44.91,748.4475,759.675,283218,119.19,3.3,133.91,5.4,121.62,7.0,130.45,8.0,120.73,-23.2
2379,202307,Auto Particulier,Subaru Polis,53,45345.98,53,45731.47,1,1023.71,1,688.87,4,3775.53,4132.22,2,1643.91,1337.87,855.584528,862.857924,356.69,943.8825,1033.055,262600,118.23,4.0,134.27,5.4,121.97,6.7,132.28,9.1,131.84,-11.1
2380,202308,Auto Particulier,Subaru Polis,53,45731.47,53,45758.89,0,0.0,0,0.0,3,2187.29,2214.71,0,0.0,0.0,862.857924,863.375283,27.42,729.096666,738.236666,246839,126.89,11.6,134.19,5.0,121.96,4.8,133.22,9.8,138.29,-0.6
2381,202309,Auto Particulier,Subaru Polis,53,45758.89,53,46152.18,0,0.0,0,0.0,5,4965.37,5358.66,0,0.0,0.0,863.375283,870.795849,393.29,993.074,1071.732,254920,126.89,11.6,134.23,4.4,121.96,4.3,130.78,7.6,141.65,5.5
2382,202310,Auto Particulier,Subaru Polis,53,46152.18,53,46656.09,0,0.0,0,0.0,5,4780.86,4838.48,2,1185.26,1631.55,870.795849,880.303584,57.62,956.172,967.696,261486,129.97,13.5,133.88,3.7,121.51,3.5,133.22,9.5,137.13,0.3
2383,202311,Auto Particulier,Subaru Polis,53,46656.09,51,45593.3,0,0.0,2,1378.91,6,5125.1,5458.67,2,2003.63,1986.18,880.303584,893.986274,333.57,854.183333,909.778333,263724,129.93,12.4,133.35,2.9,120.74,3.3,133.09,9.5,132.91,2.0
2384,202312,Auto Particulier,Subaru Polis,51,45593.3,51,45452.81,0,0.0,0,0.0,6,5022.32,4881.83,0,0.0,0.0,893.986274,891.231568,-140.49,837.053333,813.638333,250733,129.92,13.1,133.35,2.7,119.97,2.4,133.25,7.8,127.53,6.6
2385,202401,Auto Particulier,Subaru Polis,51,45452.81,50,44149.2,0,0.0,1,1140.94,4,2941.85,3007.93,2,1489.83,1261.08,891.231568,882.984,66.08,735.4625,751.9825,290748,131.81,12.9,136.12,2.4,122.07,1.8,134.53,7.0,129.07,4.3
2386,202402,Auto Particulier,Subaru Polis,50,44149.2,50,44029.75,0,0.0,0,0.0,4,3324.69,3205.24,0,0.0,0.0,882.984,880.595,-119.45,831.1725,801.31,274958,132.37,13.3,136.16,2.3,121.6,1.2,134.72,5.9,133.18,8.6
2387,202403,Auto Particulier,Subaru Polis,50,44029.75,49,43257.77,0,0.0,1,0.0,5,5111.18,5183.21,1,1685.64,841.63,880.595,882.811632,72.03,1022.236,1036.642,298540,130.73,12.9,136.04,2.0,121.58,0.9,134.63,5.4,135.2,11.1
2388,202404,Auto Particulier,Subaru Polis,49,43257.77,47,41682.71,1,1253.32,3,2828.38,0,0.0,0.0,0,0.0,0.0,882.811632,886.86617,0.0,0.0,0.0,277264,134.32,14.7,136.42,1.6,121.53,0.6,135.72,5.1,139.31,12.8
2389,202405,Auto Particulier,Subaru Polis,47,41682.71,47,41736.09,0,0.0,0,0.0,2,1448.89,1502.27,0,0.0,0.0,886.86617,888.001914,53.38,724.445,751.135,282771,141.53,19.8,136.54,1.7,121.32,0.0,135.91,4.3,135.57,13.3
2390,202406,Auto Particulier,Subaru Polis,47,41736.09,47,41934.1,0,0.0,0,0.0,4,3038.7,3236.71,0,0.0,0.0,888.001914,892.214893,198.01,759.675,809.1775,283084,141.53,18.7,136.54,2.0,121.21,-0.3,135.95,4.2,133.08,10.2
2391,202407,Auto Particulier,Subaru Polis,47,41934.1,46,41374.94,0,0.0,1,886.37,5,4567.01,4854.63,2,2442.52,2482.11,892.214893,899.455217,287.62,913.402,970.926,280248,141.05,19.3,136.3,1.5,121.47,-0.4,136.12,2.9,133.76,1.5
2392,202408,Auto Particulier,Subaru Polis,46,41374.94,46,41509.99,0,0.0,0,0.0,3,2214.71,2349.76,0,0.0,0.0,899.455217,902.391086,135.05,738.236666,783.253333,257228,141.61,11.6,136.57,1.8,121.37,-0.5,136.42,2.4,130.48,-5.6
2393,202409,Auto Particulier,Subaru Polis,46,41509.99,45,41533.7,0,0.0,1,690.14,4,4529.1,5242.95,0,0.0,0.0,902.391086,922.971111,713.85,1132.275,1310.7375,268295,141.6,11.6,136.61,1.8,121.07,-0.7,136.04,4.0,125.62,-11.3
2394,202410,Auto Particulier,Subaru Polis,45,41533.7,45,42054.11,0,0.0,0,0.0,5,5284.52,5709.52,46,42595.61,42691.02,922.971111,934.535777,425.0,1056.904,1141.904,298430,141.24,8.7,136.97,2.3,120.18,-1.1,137.34,3.1,127.48,-7.0
2395,202411,Auto Particulier,Subaru Polis,45,42054.11,44,41595.16,0,0.0,1,1024.95,4,3680.9,4246.9,0,0.0,0.0,934.535777,945.344545,566.0,920.225,1061.725,290301,141.3,8.8,136.97,2.7,119.84,-0.7,137.33,3.2,130.98,-1.5
2396,202412,Auto Particulier,Subaru Polis,44,41595.16,44,41744.09,2,589.2,2,618.0,4,3822.02,4083.03,2,1355.76,1272.48,945.344545,948.729318,261.01,955.505,1020.7575,276946,141.31,8.8,136.99,2.7,119.45,-0.4,137.73,3.4,131.1,2.8
2397,202501,Auto Particulier,Subaru Polis,44,41744.09,42,40094.94,0,0.0,2,1824.76,3,2472.02,2647.63,0,0.0,0.0,948.729318,954.641428,175.61,824.006666,882.543333,311367,144.62,9.7,138.92,2.1,121.69,-0.3,139.68,3.8,132.2,2.4
2398,202502,Auto Particulier,Subaru Polis,42,40094.94,41,39467.46,0,0.0,1,718.43,4,3205.22,3531.41,1,995.84,760.6,954.641428,962.620975,326.19,801.305,882.8525,283406,144.91,9.5,138.82,2.0,121.88,0.2,140.91,4.6,132.5,-0.5
2399,202503,Auto Particulier,Subaru Polis,41,39467.46,40,38749.61,0,0.0,1,1253.28,5,4103.93,4639.36,0,0.0,0.0,962.620975,968.74025,535.43,820.786,927.872,299600,144.34,10.4,138.87,2.1,122.02,0.4,140.85,4.6,128.28,-5.1
2400,202504,Auto Particulier,Subaru Polis,40,38749.61,40,38934.29,0,0.0,0,0.0,0,0.0,0.0,2,1916.57,2101.25,968.74025,973.35725,0.0,0.0,0.0,282473,143.11,6.5,138.78,1.7,121.94,0.3,140.96,3.9,126.94,-8.9
2401,202505,Auto Particulier,Subaru Polis,40,38934.29,40,38974.52,0,0.0,0,0.0,2,1261.8,1590.04,3,3036.73,2748.72,973.35725,974.363,328.24,630.9,795.02,296401,148.32,4.8,138.91,1.7,122.21,0.7,141.2,3.9,125.39,-7.5
2402,202506,Auto Particulier,Subaru Polis,40,38974.52,40,39232.52,0,0.0,0,0.0,2,1725.48,2073.12,1,932.64,843.0,974.363,980.813,347.64,862.74,1036.56,288087,148.32,4.8,138.91,1.7,122.22,0.8,144.44,6.2,127.6,-4.1
2403,202507,Auto Particulier,Subaru Polis,40,39232.52,39,39316.88,0,0.0,1,1041.05,5,4772.46,5437.63,2,1832.0,2292.24,980.813,1008.125128,665.17,954.492,1087.526,297592,153.32,8.7,138.94,1.9,122.52,0.9,145.27,6.7,127.64,-4.6
2404,202508,Auto Particulier,Subaru Polis,39,39316.88,39,39364.04,0,0.0,0,0.0,3,2577.81,2931.96,2,1902.59,1595.6,1008.125128,1009.334358,354.15,859.27,977.32,262871,153.33,8.3,138.72,1.6,122.47,0.9,145.55,6.7,127.86,-2.0
2405,202509,Auto Particulier,Subaru Polis,39,39364.04,37,36062.9,0,0.0,2,4263.19,4,5242.95,6235.72,1,1105.8,1075.08,1009.334358,974.672972,992.77,1310.7375,1558.93,283048,153.39,8.3,139.17,1.9,122.19,0.9,146.94,8.0,130.18,3.6
2406,202510,Auto Particulier,Subaru Polis,37,36062.9,38,37247.69,2,1765.7,1,960.6,5,5810.92,6190.61,0,0.0,0.0,974.672972,980.202368,379.69,1162.184,1238.122,303116,152.98,8.3,139.25,1.7,121.72,1.3,147.19,7.2,130.01,2.0
2407,202511,Auto Particulier,Subaru Polis,38,37247.69,37,36497.6,0,0.0,1,1190.95,3,3022.22,3575.36,0,0.0,0.0,980.202368,986.421621,553.14,1007.406666,1191.786666,289484,152.98,8.3,139.31,1.7,121.23,1.2,147.3,7.3,131.74,0.6
2408,202512,Auto Particulier,Subaru Polis,37,36497.6,36,36119.18,0,0.0,1,852.42,5,4377.63,5339.25,1,1134.77,1049.63,986.421621,1003.310555,961.62,875.526,1067.85,297384,156.14,10.5,139.25,1.6,120.86,1.2,148.3,7.7,128.5,-2.0
2409,201501,Auto Particulier,Suzuki Polis,9607,3767560.07,9694,3788198.52,201,75530.37,112,43723.06,854,335543.16,325036.11,1385,530861.81,529992.56,392.168217,390.777648,-10507.05,392.907681,380.604344,284629,99.66,3.8,100.16,2.7,99.16,1.8,100.08,0.7,95.24,-13.7
2410,201502,Auto Particulier,Suzuki Polis,9694,3788198.52,9759,3799560.13,162,58811.65,91,40050.94,604,232054.0,225798.72,1066,409796.97,410201.41,390.777648,389.339084,-6255.28,384.195364,373.83894,243121,99.68,3.9,100.03,2.4,98.98,1.5,98.66,-0.6,98.65,-10.8
2411,201503,Auto Particulier,Suzuki Polis,9759,3799560.13,9847,3816906.41,177,63483.17,84,37395.77,668,265863.41,258753.79,1132,426926.43,427499.3,389.339084,387.621246,-7109.62,397.999116,387.355973,257217,99.76,3.9,100.05,2.7,99.81,1.6,99.59,0.3,102.62,-6.6
2412,201504,Auto Particulier,Suzuki Polis,9847,3816906.41,9883,3819984.1,142,54299.88,99,42709.75,738,290770.82,281290.22,1110,424004.09,427175.32,387.621246,386.520702,-9480.6,393.998401,381.152059,247228,99.79,3.8,99.63,2.6,99.42,2.1,99.9,0.9,103.91,-7.1
2413,201505,Auto Particulier,Suzuki Polis,9883,3819984.1,9947,3839604.53,155,69489.52,91,42742.99,714,276878.57,269691.83,990,386701.1,386125.75,386.520702,386.006286,-7186.74,387.785112,377.719649,244140,99.79,3.7,99.52,2.5,99.57,2.5,99.85,0.9,105.58,-5.9
2414,201506,Auto Particulier,Suzuki Polis,9947,3839604.53,9994,3856141.9,140,59894.99,89,36149.57,677,258430.92,252659.05,921,356024.56,354342.26,386.006286,385.845697,-5771.87,381.729571,373.203914,272186,99.84,3.7,99.75,3.1,100.66,3.6,100.09,1.3,105.97,-6.7
2415,201507,Auto Particulier,Suzuki Polis,9994,3856141.9,10050,3876504.94,157,69258.21,98,41894.14,15,4962.43,4969.01,936,372221.65,365826.94,385.845697,385.721884,6.58,330.828666,331.267333,260815,100.09,3.9,99.73,3.2,99.55,1.6,100.25,1.4,105.52,-6.8
2416,201508,Auto Particulier,Suzuki Polis,10050,3876504.94,10069,3901291.33,117,54487.98,89,36146.94,744,289579.15,296738.71,218,94390.14,96993.29,385.721884,387.455688,7159.56,389.219287,398.842352,232190,100.12,4.2,99.73,2.7,99.88,0.7,100.11,1.0,100.42,-9.7
2417,201509,Auto Particulier,Suzuki Polis,10069,3901291.33,10067,3905895.28,122,51537.19,113,47045.21,679,262864.41,268018.13,220,91737.17,89606.1,387.455688,387.989995,5153.72,387.134624,394.724786,255645,100.24,3.3,100.27,3.5,100.41,1.6,100.17,1.0,96.83,-13.5
2418,201510,Auto Particulier,Suzuki Polis,10067,3905895.28,10081,3928678.79,116,51475.07,93,37979.87,754,289599.54,301601.26,220,92065.24,91589.27,387.989995,389.711218,12001.72,384.08427,400.001671,271074,100.21,2.3,100.31,3.4,100.54,1.8,100.27,1.0,95.32,-12.4
2419,201511,Auto Particulier,Suzuki Polis,10081,3928678.79,10075,3931515.55,109,48624.07,106,47549.79,745,296197.64,303377.98,207,92057.08,90418.18,389.711218,390.224868,7180.34,397.580724,407.218765,255282,100.32,2.3,100.4,3.5,100.98,2.0,100.26,0.6,96.82,-8.6
2420,201512,Auto Particulier,Suzuki Polis,10075,3931515.55,10069,3932608.19,93,42307.52,92,39455.51,491,186186.13,189737.72,157,65217.28,64553.84,390.224868,390.565914,3551.59,379.19782,386.431201,294494,100.5,2.5,100.4,3.5,101.05,1.5,100.77,1.0,93.12,-7.1
2421,201601,Auto Particulier,Suzuki Polis,10069,3932608.19,10081,3954266.75,141,62717.99,111,43838.79,925,346811.3,358614.48,280,115909.91,111034.78,390.565914,392.249454,11803.18,374.931135,387.691329,277579,100.7,1.0,101.82,1.7,100.27,1.1,101.41,1.3,90.5,-5.0
