Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie,CBS_Autoverkopen_Totaal,CPI_Verzekeringen_Vervoer,Jaarmutatie_CPI_Verzekeringen_Vervoer,CPI_Nieuwe_Autos,Jaarmutatie_CPI_Nieuwe_Autos,CPI_Tweedehands_Autos,Jaarmutatie_CPI_Tweedehands_Autos,CPI_Onderhoud_en_Reparatie_Privevoertuigen,Jaarmutatie_CPI_Onderhoud_en_Reparatie_Privevoertuigen,CPI_Brandstoffen,Jaarmutatie_CPI_Brandstoffen,Datum,Year,Maand,Kwartaal,Is_Year_Start,Sin_Maand,Cos_Maand,Royementen_lag1,Royementen_lag2,Royementen_lag3,Royementen_lag6,Royementen_lag12,NewBusiness_lag1,NewBusiness_lag2,NewBusiness_lag3,NewBusiness_lag6,NewBusiness_lag12,Prolongaties_lag1,Prolongaties_lag2,Prolongaties_lag3,Prolongaties_lag6,Prolongaties_lag12,Royementen_roll_mean6,Royementen_roll_std3,NewBusiness_roll_mean6,NewBusiness_roll_std3,Prolongaties_roll_mean6,Prolongaties_roll_std3,Royementen_diff1,Royementen_pct_change1,NewBusiness_diff1,NewBusiness_pct_change1,Prolongaties_diff1,Prolongaties_pct_change1,CPI_Maintenance_vs_Insurance,CPI_Used_vs_New_Car_Trend,Total_Auto_Inflation_Index,Premium_vs_New_Car_Price_Index,CPI_Brandstoffen_Lag3,Insurance_Price_Shock,Prolongatie_Pct_Increase,Avg_Premium_Per_New_Policy,New_vs_Existing_Premium_Gap,Avg_Premium_Churned_Policy,Avg_Mutation_Premium_Impact,Portfolio_Yield_Trend,New_Business_Risk_Premium_Ratio,Royementen_acceleration,NewBusiness_acceleration,Prolongaties_acceleration,Premium_Market_Density,Portfolio_Value_Growth_Ratio,Months_Since_Year_Start,Retention_Rate,Market_Capture_Index,Label_Historical_Avg_Royementen
201711,Auto Particulier,BCS Polis,2474,1166946.81,2477,1173347.52,27,14621.12,23,12777.63,188,91378.65,98122.88,54,31434.68,29535.52,471.68424,473.69702,6744.23,486.056648,521.930212,273254,111.51,9.1,105.23,3.6,103.4,1.3,101.55,-2.2,102.43,6.1,2017-11-01,2017,11,4,0,-0.5000000000000004,0.8660254037844384,30.0,24.0,34.0,28.0,26.0,24.0,29.0,30.0,33.0,200.0,185.0,171.0,181.0,153.0,39.0,30.5,5.033222956847162,34.166666666666664,3.2145502536639374,173.83333333333334,7.211102550927891,-7.0,-0.23333333333333328,3.0,0.125,3.0,0.016216216216216273,-11.3,-2.3,4.333333333333333,5.5,5.0,0,0.07380531447991423,541.522962962963,1.148062447375734,555.5491304347826,-35.169629629629625,1.0042672191040345,1.148062447375734,-13.0,8.0,-11.0,0.0535074326450848,1.005485005781883,10,0.9907033144704931,9.880916656297803e-05,26.023809523809526
201712,Auto Particulier,BCS Polis,2477,1173347.52,2481,1179870.34,40,19387.71,34,16386.38,189,90093.12,93814.74,56,26909.84,26829.75,473.69702,475.56241,3721.62,476.683174,496.374285,234953,111.61,7.0,105.23,3.6,103.15,0.4,101.43,-2.3,101.43,1.5,2017-12-01,2017,12,4,0,-2.4492935982947064e-16,1.0,23.0,30.0,24.0,38.0,22.0,27.0,24.0,29.0,35.0,166.0,188.0,185.0,171.0,173.0,46.0,29.666666666666668,3.7859388972001686,33.166666666666664,2.516611478423095,179.66666666666666,9.073771725877394,11.0,0.4782608695652173,13.0,0.4814814814814814,1.0,0.005319148936170137,-9.3,-3.2,2.066666666666667,3.4,5.3,0,0.04130859270941012,484.69275,1.0232125800580294,481.9523529411765,-1.430178571428574,1.0039379390649323,1.0232125800580294,18.0,10.0,-2.0,0.08251739709644056,1.005559154375679,11,0.9862737182075091,0.0001702468153205109,26.023809523809526
201801,Auto Particulier,BCS Polis,2481,1179870.34,2482,1182071.81,47,22207.84,43,25774.07,190,85919.87,92880.52,75,34949.34,34314.29,475.56241,476.25778,6960.65,452.209842,488.844842,312471,113.46,7.7,107.02,3.3,102.59,-0.6,99.79,-3.3,103.25,2.0,2018-01-01,2018,1,1,1,0.49999999999999994,0.8660254037844387,34.0,23.0,30.0,29.0,20.0,40.0,27.0,24.0,54.0,183.0,189.0,188.0,185.0,180.0,40.0,29.0,5.567764362830016,34.0,8.50490054811524,182.33333333333334,2.081665999465797,9.0,0.2647058823529411,7.0,0.17500000000000004,1.0,0.005291005291005346,-11.0,-3.9,2.1333333333333333,4.4,2.0,0,0.08101327434503802,472.5072340425532,0.9935756571730578,599.3969767441861,-8.467333333333276,1.0014622055599391,0.9935756571730578,-2.0,-6.0,0.0,0.07107168345222437,1.001865857565332,0,0.9826682789197904,0.00015041395841534094,26.023809523809526
201802,Auto Particulier,BCS Polis,2482,1182071.81,2465,1172738.75,23,12567.54,35,20339.04,156,69341.93,73772.74,64,35348.6,35206.34,476.25778,475.756085,4430.81,444.499551,472.902179,264207,113.46,5.8,107.02,3.3,102.27,-0.5,98.82,-5.2,101.35,-0.7,2018-02-01,2018,2,1,0,0.8660254037844386,0.5000000000000001,43.0,34.0,23.0,34.0,28.0,47.0,40.0,27.0,30.0,179.0,190.0,189.0,188.0,181.0,36.0,31.333333333333332,10.016652800877813,32.833333333333336,10.1488915650921,184.0,0.999999999999293,-8.0,-0.18604651162790697,-24.0,-0.5106382978723405,-34.0,-0.17894736842105263,-11.0,-3.8,-0.03333333333333351,2.5,6.1,0,0.0638979907250925,546.4147826086956,1.1473088851350535,581.1154285714287,-2.222812500000032,0.9989465893869491,1.1473088851350535,-17.0,-31.0,-35.0,0.04756702131283426,0.9921044898279064,1,0.9858984689766317,8.705295469082954e-05,26.023809523809526
201803,Auto Particulier,BCS Polis,2465,1172738.75,2457,1176028.82,34,17985.27,42,21371.48,189,83200.1,87360.0,63,30828.15,33344.53,475.756085,478.644208,4159.9,440.212169,462.222222,300625,112.99,5.4,107.48,3.9,102.27,-0.6,100.86,-2.8,100.36,0.3,2018-03-01,2018,3,1,0,1.0,6.123233995736766e-17,35.0,43.0,34.0,24.0,30.0,23.0,47.0,40.0,29.0,195.0,156.0,190.0,189.0,171.0,52.0,31.5,4.932882862316252,31.666666666666668,12.342339054382313,179.83333333333334,19.347695814575236,7.0,0.19999999999999996,11.0,0.4782608695652173,33.0,0.21153846153846145,-8.2,-4.5,0.9666666666666668,1.5000000000000004,1.5,0,0.049998737982285935,528.9785294117647,1.1118691827383873,508.84476190476187,39.94253968253964,1.0060705960282148,1.1118691827383873,15.0,35.0,67.0,0.05982626195426195,1.0028054585899886,2,0.9829614604462474,0.0001130977130977131,26.023809523809526
201804,Auto Particulier,BCS Polis,2457,1176028.82,2466,1182106.0,38,17084.2,28,14589.41,167,74982.96,79422.93,50,22614.7,21908.37,478.644208,479.361719,4439.97,448.99976,475.586407,255139,113.04,5.5,107.68,4.0,102.35,-0.6,102.28,-0.2,104.23,2.8,2018-04-01,2018,4,2,0,0.8660254037844387,-0.49999999999999983,42.0,35.0,43.0,30.0,26.0,34.0,23.0,47.0,24.0,167.0,189.0,156.0,190.0,185.0,39.0,34.5,4.358898943540684,32.5,12.01388086062663,182.83333333333334,19.347695814575236,-14.0,-0.33333333333333337,4.0,0.11764705882352944,-22.0,-0.1164021164021164,-5.7,-4.6,2.6999999999999997,1.5,2.0,0,0.05921305320568826,449.5842105263158,0.9392868502575002,521.0503571428571,-14.126600000000035,1.0014990487464543,0.9392868502575002,-21.0,-7.0,-55.0,0.06696036278264006,1.0051675434280598,3,0.9886039886039886,0.00014893842180144942,26.023809523809526
201805,Auto Particulier,BCS Polis,2466,1182106.0,2464,1189503.56,29,22975.38,29,14033.8,157,73840.22,77753.58,35,19754.5,19031.7,479.361719,482.753068,3913.36,470.319872,495.245732,276699,112.75,6.3,108.66,4.3,101.66,-1.4,102.82,0.9,108.24,9.7,2018-05-01,2018,5,2,0,0.49999999999999994,-0.8660254037844387,28.0,42.0,35.0,23.0,28.0,38.0,34.0,23.0,27.0,33.0,167.0,189.0,156.0,188.0,153.0,34.166666666666664,6.999999999999998,34.833333333333336,7.767453465153869,179.83333333333334,16.802777548171377,1.0,0.03571428571428581,-9.0,-0.23684210526315785,-10.0,-0.05988023952095811,-5.3999999999999995,-5.699999999999999,5.633333333333333,2.0,-0.7,0,0.05299767525069665,792.2544827586207,1.6527278907697274,483.92413793103447,-20.65142857142855,1.0070747180377162,1.6527278907697274,15.0,-13.0,12.0,0.08303383821408823,1.0062579497946884,4,0.9882400648824007,0.00010480702857617845,26.023809523809526
201806,Auto Particulier,BCS Polis,2464,1189503.56,2462,1185331.43,27,12584.73,28,14579.72,173,80257.66,80145.92,59,28210.18,27911.54,482.753068,481.450621,-111.74,463.917109,463.271213,303763,113.03,4.1,108.56,4.1,102.41,-0.6,103.24,2.8,107.94,11.2,2018-06-01,2018,6,2,0,1.2246467991473532e-16,-1.0,29.0,28.0,42.0,34.0,38.0,29.0,38.0,34.0,40.0,35.0,157.0,167.0,189.0,189.0,173.0,35.166666666666664,7.8102496759066495,35.166666666666664,4.50924975282262,174.66666666666666,16.370705543744865,-1.0,-0.03448275862068961,-2.0,-0.06896551724137934,16.0,0.10191082802547768,-1.2999999999999998,-4.699999999999999,6.033333333333334,0.0,0.3,0,-0.001392265859732289,466.1011111111111,0.965506263983207,520.7042857142857,-5.061694915254227,0.9973020430395276,0.965506263983207,-2.0,7.0,26.0,0.04142943676484628,0.9964925451757369,5,0.9886363636363636,8.888508475357433e-05,26.023809523809526
201807,Auto Particulier,BCS Polis,2462,1185331.43,2465,1186148.74,38,21563.23,34,19711.02,195,99126.57,97384.32,62,32955.29,34197.95,481.450621,481.196243,-1742.25,508.341384,499.406769,277713,113.08,4.2,108.67,3.9,101.77,-1.2,102.12,3.6,107.85,11.5,2018-07-01,2018,7,3,0,-0.4999999999999998,-0.8660254037844388,28.0,29.0,28.0,43.0,29.0,27.0,29.0,38.0,47.0,54.0,173.0,157.0,167.0,190.0,180.0,34.166666666666664,0.5773502691894716,33.0,5.859465277082103,172.0,8.082903768654694,6.0,0.2142857142857142,11.0,0.40740740740740744,22.0,0.12716763005780352,-0.6000000000000001,-5.1,6.433333333333334,0.30000000000000027,2.8,0,-0.017576014180658128,567.4534210526316,1.1786326495415023,579.7358823529412,20.04290322580639,0.9994716425965519,1.1786326495415023,7.0,13.0,6.0,0.07764573498539859,1.0006895202297976,6,0.9861900893582454,0.00013683190920122572,26.023809523809526
201808,Auto Particulier,BCS Polis,2465,1186148.74,2453,1181270.57,28,13042.69,40,17700.24,184,85673.55,84624.02,55,28082.12,29079.31,481.196243,481.561585,-1049.53,465.617119,459.913152,266203,111.73,2.6,109.71,4.9,101.67,-1.4,103.05,3.8,109.03,11.2,2018-08-01,2018,8,3,0,-0.8660254037844384,-0.5000000000000004,34.0,28.0,29.0,35.0,34.0,38.0,27.0,29.0,23.0,30.0,195.0,173.0,157.0,156.0,181.0,32.666666666666664,3.214550253664299,31.5,5.859465277082103,172.83333333333334,19.078784028338884,6.0,0.17647058823529416,-10.0,-0.26315789473684215,-11.0,-0.05641025641025643,1.1999999999999997,-6.300000000000001,5.866666666666667,-2.3000000000000003,9.7,0,-0.012250338640105385,465.8103571428572,0.9680257564746971,442.50600000000003,18.130727272727317,1.0007592370167362,0.9680257564746971,0.0,-21.0,-33.0,0.04899527803969152,0.9958873876137997,7,0.9837728194726166,0.0001051828867443267,26.023809523809526
201809,Auto Particulier,BCS Polis,2453,1181270.57,2464,1186759.15,42,22227.62,29,14212.42,160,70317.49,69300.48,61,29823.32,29030.05,481.561585,481.639265,-1017.01,439.484312,433.128,257021,113.02,3.8,109.94,5.1,101.57,-1.6,103.72,3.3,109.39,9.1,2018-09-01,2018,9,3,0,-1.0,-1.8369701987210297e-16,40.0,34.0,28.0,42.0,24.0,28.0,38.0,27.0,34.0,29.0,184.0,195.0,173.0,189.0,171.0,33.5,5.999999999999997,32.333333333333336,6.082762530298015,177.5,10.99999999999995,-11.0,-0.275,14.0,0.5,-24.0,-0.13043478260869568,-0.5,-6.699999999999999,5.3999999999999995,-1.2999999999999998,11.2,0,-0.01446311579096482,529.2290476190476,1.0989851850808399,490.08344827586205,-13.004426229508203,1.0001613085478984,1.0989851850808399,-17.0,24.0,-13.0,0.08648172717404413,1.0046463360210522,8,0.9881777415409703,0.00016341077188245317,26.023809523809526
201810,Auto Particulier,BCS Polis,2464,1186759.15,2466,1189799.31,28,17139.73,24,12938.45,172,78215.8,77486.58,49,26090.43,26905.31,481.639265,482.481472,-729.22,454.743023,450.503372,273113,113.41,2.0,110.03,4.9,101.32,-2.2,105.81,4.0,108.89,9.6,2018-10-01,2018,10,4,0,-0.8660254037844386,0.5000000000000001,29.0,40.0,34.0,28.0,30.0,42.0,28.0,38.0,38.0,24.0,160.0,184.0,195.0,167.0,185.0,31.333333333333332,5.507570547286098,33.666666666666664,7.211102550927806,172.66666666666666,17.897858344878365,-5.0,-0.1724137931034483,-14.0,-0.33333333333333337,12.0,0.07499999999999996,2.0,-7.1000000000000005,5.2,-2.9000000000000004,11.5,0,-0.00932318022701295,612.1332142857143,1.270937107433951,539.1020833333333,16.630204081632673,1.001748626121668,1.270937107433951,6.0,-28.0,36.0,0.0627569174663967,1.0025617329346062,9,0.9902597402597403,0.00010252166685584355,26.023809523809526
201811,Auto Particulier,BCS Polis,2466,1189799.31,2467,1193715.23,31,19884.24,30,14101.79,186,92538.8,91872.61,61,33028.54,31828.2,482.481472,483.873218,-666.19,497.52043,493.938763,269241,113.56,1.8,109.97,4.5,101.13,-2.2,105.52,3.9,104.38,1.9,2018-11-01,2018,11,4,0,-0.5000000000000004,0.8660254037844384,24.0,29.0,40.0,29.0,23.0,28.0,42.0,28.0,29.0,27.0,172.0,160.0,184.0,157.0,188.0,30.666666666666668,8.185352771872441,32.0,8.082903768654607,173.5,11.999999999999945,6.0,0.25,3.0,0.1071428571428572,14.0,0.08139534883720922,2.0999999999999996,-6.7,2.533333333333333,-2.7,11.2,0,-0.007199034350996558,641.4270967741936,1.3294336342395208,470.0596666666667,-19.677704918032788,1.0028845584354378,1.3294336342395208,11.0,17.0,2.0,0.07385294215962651,1.0032912441342734,10,0.9878345498783455,0.00011513848188054569,26.023809523809526
201812,Auto Particulier,BCS Polis,2467,1193715.23,2482,1199611.22,36,17572.08,20,10354.56,194,95692.34,94485.55,60,27248.12,28026.61,483.873218,483.324423,-1206.79,493.259484,487.038917,231944,109.35,-2.0,110.08,4.6,101.85,-1.3,104.55,3.1,99.33,-2.1,2018-12-01,2018,12,4,0,-2.4492935982947064e-16,1.0,30.0,24.0,29.0,28.0,34.0,31.0,28.0,42.0,27.0,40.0,186.0,172.0,160.0,173.0,189.0,30.833333333333332,3.2145502536642803,32.333333333333336,7.371114795831825,178.33333333333334,13.012814197295377,-10.0,-0.33333333333333337,5.0,0.16129032258064524,8.0,0.043010752688172005,5.1,-5.8999999999999995,-0.3333333333333333,-6.6,9.1,0,-0.0126111452599027,488.1133333333334,1.00876286427023,517.728,12.97483333333336,0.998865828941167,1.00876286427023,-16.0,2.0,-6.0,0.0757600110371469,1.0049391930770624,11,0.9918929874341306,0.00015520987824647328,26.023809523809526
201901,Auto Particulier,BCS Polis,2482,1199611.22,2484,1200588.59,40,18405.17,34,15630.07,205,102115.68,100421.57,73,37927.28,39031.26,483.324423,483.328739,-1694.11,498.125268,489.861317,294291,109.67,-3.3,110.93,3.7,100.39,-2.1,106.4,6.6,101.25,-1.9,2019-01-01,2019,1,1,1,0.49999999999999994,0.8660254037844387,20.0,30.0,24.0,34.0,43.0,36.0,31.0,28.0,38.0,47.0,194.0,186.0,172.0,195.0,190.0,29.5,5.033222956847134,33.833333333333336,4.041451884327071,181.83333333333334,11.135528725659993,14.0,0.7,4.0,0.11111111111111116,11.0,0.05670103092783507,9.899999999999999,-5.800000000000001,0.4666666666666665,-7.0,9.6,0,-0.01659010643615144,460.12924999999996,0.9520091021760759,459.70794117647057,15.123013698630182,1.0000089298197952,0.9520091021760759,24.0,-1.0,3.0,0.06254071650169389,1.0008147389618447,0,0.9863013698630136,0.00013591988881753094,26.023809523809526
201902,Auto Particulier,BCS Polis,2484,1200588.59,2483,1197503.27,27,14149.33,28,16708.43,166,76918.73,75400.75,46,20583.29,21684.71,483.328739,482.280817,-1517.98,463.365843,454.221385,260509,116.51,2.7,110.93,3.7,100.23,-2.0,106.96,8.2,103.63,2.2,2019-02-01,2019,2,1,0,0.8660254037844386,0.5000000000000001,34.0,20.0,30.0,40.0,35.0,40.0,36.0,31.0,28.0,23.0,205.0,194.0,186.0,184.0,156.0,29.5,7.211102550927963,34.166666666666664,4.509249752822618,183.5,9.539392014169398,-6.0,-0.17647058823529416,-13.0,-0.32499999999999996,-39.0,-0.19024390243902434,5.499999999999999,-5.7,4.366666666666666,-1.0,1.9,1,-0.01973485521666829,524.0492592592592,1.0842501531018192,596.7296428571428,23.943913043478222,0.9978318649079959,1.0842501531018192,-20.0,-17.0,-50.0,0.05431416956803796,0.9974301604848668,1,0.9887278582930756,0.00010364325224848277,26.023809523809526
201903,Auto Particulier,BCS Polis,2483,1197503.27,2477,1193090.8,31,16859.16,37,23964.56,193,91054.23,92543.65,64,31809.69,31717.76,482.280817,481.667662,1489.42,471.783575,479.500777,278454,118.9,5.2,110.93,3.2,100.16,-2.1,106.43,5.5,106.06,5.7,2019-03-01,2019,3,1,0,1.0,6.123233995736766e-17,28.0,34.0,20.0,29.0,42.0,27.0,40.0,36.0,42.0,34.0,166.0,205.0,194.0,160.0,189.0,27.5,7.023769168568475,34.0,6.658328118479208,180.5,20.10804150914087,9.0,0.3214285714285714,4.0,0.14814814814814814,27.0,0.16265060240963858,0.2999999999999998,-5.300000000000001,5.466666666666666,2.0,-2.1,0,0.016357504752936736,543.843870967742,1.1276498085714697,647.6908108108108,-1.4364062500000045,0.9987286348982028,1.1276498085714697,15.0,17.0,66.0,0.06054558383072249,0.9963152751975366,2,0.9850986709625453,0.00011132898072931256,26.023809523809526
201904,Auto Particulier,BCS Polis,2477,1193090.8,2478,1200208.47,29,17032.28,27,11301.24,164,78060.26,78937.45,53,27024.28,28076.4,481.667662,484.345629,877.19,475.977195,481.325914,259102,119.08,5.3,110.89,3.0,100.3,-2.0,107.14,4.8,110.64,6.1,2019-04-01,2019,4,2,0,0.8660254037844387,-0.49999999999999983,37.0,28.0,34.0,24.0,28.0,31.0,27.0,40.0,28.0,38.0,193.0,166.0,205.0,172.0,167.0,28.833333333333332,4.582575694955829,32.166666666666664,6.658328118479208,186.0,19.974984355438156,-10.0,-0.2702702702702703,-2.0,-0.06451612903225812,-29.0,-0.15025906735751293,-0.5,-5.0,5.3999999999999995,2.3,-1.9,0,0.01123734407238719,587.3199999999999,1.2193469612664176,418.56444444444446,19.85132075471703,1.0055597815906518,1.2193469612664176,-19.0,-6.0,-56.0,0.06573581060740558,1.005965740411375,3,0.9890997174000807,0.00011192503338453581,26.023809523809526
201905,Auto Particulier,BCS Polis,2478,1200208.47,2478,1207508.76,30,19653.96,31,15587.57,157,81675.77,84405.77,48,26727.2,26683.06,484.345629,487.29167,2730.0,520.227834,537.616369,293289,120.21,6.6,110.83,2.0,100.24,-1.4,107.12,4.2,111.94,3.4,2019-05-01,2019,5,2,0,0.49999999999999994,-0.8660254037844387,27.0,37.0,28.0,30.0,29.0,29.0,31.0,27.0,31.0,29.0,164.0,193.0,166.0,186.0,157.0,29.333333333333332,5.507570547286087,32.333333333333336,1.9999999999993758,184.66666666666666,16.19670748434176,4.0,0.14814814814814814,1.0,0.034482758620689724,-7.0,-0.04268292682926833,-2.3999999999999995,-3.4,4.733333333333333,4.6,2.2,0,0.03342484558149872,655.132,1.3526125988844218,502.8248387096774,-0.9195833333333212,1.0060825179863448,1.3526125988844218,14.0,3.0,22.0,0.0670122643535898,1.006082518314506,4,0.9874899112187248,0.0001022881867373137,26.023809523809526
201906,Auto Particulier,BCS Polis,2478,1207508.76,2469,1211351.46,20,13542.71,29,12507.99,173,77522.37,80929.13,53,27715.26,27116.48,487.29167,490.624325,3406.76,448.106184,467.798439,270887,120.22,6.4,110.7,2.0,100.73,-1.6,106.66,3.3,107.85,-0.1,2019-06-01,2019,6,2,0,1.2246467991473532e-16,-1.0,31.0,27.0,37.0,20.0,28.0,30.0,29.0,31.0,36.0,27.0,157.0,164.0,193.0,194.0,173.0,29.5,5.033222956847153,32.166666666666664,0.9999999999987581,179.83333333333334,19.087517736293854,-2.0,-0.06451612903225812,-10.0,-0.33333333333333337,16.0,0.10191082802547768,-3.1000000000000005,-3.6,3.1999999999999997,4.4,5.7,0,0.04394550888988569,677.1355,1.3895897296992579,431.31,-11.297735849056583,1.0068391380464188,1.3895897296992579,-6.0,-11.0,23.0,0.04999394581504465,1.0031823371616782,5,0.9882970137207425,7.383152384573642e-05,26.023809523809526
201907,Auto Particulier,BCS Polis,2469,1211351.46,2468,1214355.24,29,14936.65,29,18081.4,198,101058.69,104716.2,61,31475.16,34947.24,490.624325,492.04021,3657.51,510.397424,528.869696,275647,119.57,5.7,111.05,2.2,100.57,-1.2,107.26,5.0,108.45,0.6,2019-07-01,2019,7,3,0,-0.4999999999999998,-0.8660254037844388,29.0,31.0,27.0,34.0,34.0,20.0,30.0,29.0,40.0,38.0,173.0,157.0,164.0,205.0,195.0,31.0,1.999999999999947,29.5,5.507570547285872,176.33333333333334,8.020806277010605,0.0,0.0,9.0,0.44999999999999996,25.0,0.1445086705202312,-0.7000000000000002,-3.4000000000000004,3.766666666666667,3.5,6.1,0,0.03619193955512379,515.0568965517241,1.0497989404657506,623.4965517241379,56.91934426229505,1.0028858842251656,1.0497989404657506,2.0,19.0,9.0,0.054187602259411494,1.0024796932180196,6,0.9882543539894694,0.00010520702202454588,26.023809523809526
201908,Auto Particulier,BCS Polis,2468,1214355.24,2461,1217808.14,25,12656.48,31,12041.93,187,86667.76,89977.73,57,26746.55,26434.78,492.04021,494.842803,3309.97,463.463957,481.164331,260591,119.64,7.1,111.41,1.5,100.85,-0.8,107.44,4.3,106.99,-1.9,2019-08-01,2019,8,3,0,-0.8660254037844384,-0.5000000000000004,29.0,29.0,31.0,28.0,40.0,29.0,20.0,30.0,27.0,28.0,198.0,173.0,157.0,166.0,184.0,30.166666666666668,1.1547005383791689,27.666666666666668,5.507570547285872,175.16666666666666,20.66397831977181,2.0,0.06896551724137923,-4.0,-0.13793103448275867,-11.0,-0.05555555555555558,-2.8,-2.3,3.1666666666666665,5.6,3.4,0,0.03819147973825565,506.25919999999996,1.02889802441146,388.44935483870967,-5.469649122807025,1.0056958617264227,1.02889802441146,2.0,-13.0,-36.0,0.04856836959066123,1.0028434019027248,7,0.9874392220421394,9.593577675361006e-05,26.023809523809526
201909,Auto Particulier,BCS Polis,2461,1217808.14,2453,1216716.19,30,17988.21,33,21723.96,179,79758.5,83632.41,53,25645.74,25416.86,494.842803,496.011492,3873.91,445.578212,467.220167,261902,119.83,6.0,111.45,1.4,101.21,-0.4,107.33,3.5,107.32,-1.9,2019-09-01,2019,9,3,0,-1.0,-1.8369701987210297e-16,31.0,29.0,29.0,37.0,29.0,25.0,29.0,20.0,31.0,42.0,187.0,198.0,173.0,193.0,160.0,30.666666666666668,1.154700538379251,27.333333333333332,4.50924975282261,178.66666666666666,12.529964086141645,2.0,0.06451612903225801,5.0,0.19999999999999996,-8.0,-0.04278074866310155,-2.5,-1.7999999999999998,2.533333333333333,4.6,-0.1,0,0.048570497188387574,599.607,1.2117120757639877,658.3018181818181,-4.318490566037755,1.0023617378951755,1.2117120757639877,0.0,9.0,3.0,0.06868298065688692,0.9991033480856846,8,0.9865908167411621,0.00011454666249207719,26.023809523809526
201910,Auto Particulier,BCS Polis,2453,1216716.19,2451,1226078.02,34,22694.84,36,15707.64,169,81356.31,84805.6,59,35523.38,34448.72,496.011492,500.23583,3449.29,481.398284,501.808284,289994,119.63,5.5,111.55,1.4,101.04,-0.3,108.3,2.4,107.25,-1.5,2019-10-01,2019,10,4,0,-0.8660254037844386,0.5000000000000001,33.0,31.0,29.0,27.0,24.0,30.0,25.0,29.0,29.0,28.0,179.0,187.0,198.0,164.0,172.0,30.0,1.9999999999999996,27.166666666666668,2.6457513110641164,176.33333333333334,9.539392014169426,3.0,0.09090909090909083,4.0,0.1333333333333333,-10.0,-0.05586592178770955,-3.1,-1.7,2.1333333333333333,4.1,0.6,0,0.04239732603408397,667.4952941176471,1.3457254617754846,436.3233333333333,-18.214576271186377,1.0085166131594387,1.3457254617754846,1.0,-1.0,-2.0,0.07825968813147859,1.0076943416031967,9,0.9853240929474113,0.00011724380504424229,26.023809523809526
201911,Auto Particulier,BCS Polis,2451,1226078.02,2462,1239603.04,35,19225.91,21,9652.59,181,87715.35,90903.02,53,24056.25,26003.79,500.23583,503.494329,3187.67,484.615193,502.226629,287130,119.95,5.6,111.91,1.8,101.44,0.3,108.75,3.1,108.07,3.5,2019-11-01,2019,11,4,0,-0.5000000000000004,0.8660254037844384,36.0,33.0,31.0,31.0,30.0,34.0,30.0,25.0,30.0,31.0,169.0,179.0,187.0,157.0,186.0,31.5,2.516611478423582,28.0,4.509249752822619,177.16666666666666,9.01849950564576,-15.0,-0.41666666666666663,1.0,0.02941176470588225,12.0,0.07100591715976323,-2.4999999999999996,-1.5,4.066666666666666,3.8,-1.9,0,0.03634107371172779,549.3117142857143,1.0981054961331225,459.64714285714285,36.74603773584907,1.0065139256418316,1.0981054961331225,-18.0,-3.0,22.0,0.06695890363250095,1.0110311250828883,10,0.9914320685434517,0.00012189600529376937,26.023809523809526
