Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie
200910,Auto Particulier,BOVAG Polis,8150,2752284.62,8278,2814470.78,128,55207.17,0,0.00,650,216700.14,223433.72,349,112952.60,113248.06,337.703634,339.994054,6733.58,333.384830,343.744184
200911,Auto Particulier,BOVAG Polis,8278,2814470.78,8420,2881316.79,141,63031.32,0,0.00,558,191346.88,198744.21,353,122652.41,118709.20,339.994054,342.199143,7397.33,342.915555,356.172419
200912,Auto Particulier,BOVAG Polis,8420,2881316.79,8559,2947308.04,138,54988.21,0,0.00,482,158653.16,163903.93,286,94722.80,100044.75,342.199143,344.351914,5250.77,329.155933,340.049647
201001,Auto Particulier,BOVAG Polis,8559,2947308.04,9065,3162796.09,505,212058.31,0,0.00,729,243318.35,249161.41,434,143623.10,141277.86,344.351914,348.901940,5843.06,333.770027,341.785198
201002,Auto Particulier,BOVAG Polis,9065,3162796.09,9521,3366576.77,455,201269.07,0,0.00,521,178770.67,181779.89,377,131789.00,132327.86,348.901940,353.594871,3009.22,343.129884,348.905738
201003,Auto Particulier,BOVAG Polis,9521,3366576.77,10049,3605012.04,530,230762.09,0,0.00,537,191385.17,201970.76,449,174856.81,173995.65,353.594871,358.743361,10585.59,356.396964,376.109422
201004,Auto Particulier,BOVAG Polis,10049,3605012.04,10586,3855626.05,534,239956.98,0,0.00,550,192571.52,202753.71,370,133909.13,133003.87,358.743361,364.219351,10182.19,350.130036,368.643109
201005,Auto Particulier,BOVAG Polis,10586,3855626.05,11066,4076279.83,481,218016.41,0,0.00,443,155732.61,163881.67,278,102230.03,96858.46,364.219351,368.360729,8149.06,351.540880,369.936049
201006,Auto Particulier,BOVAG Polis,11066,4076279.83,11553,4301228.79,489,219583.92,0,0.00,447,151278.82,160119.73,405,157825.85,155593.28,368.360729,372.304058,8840.91,338.431364,358.209686
201007,Auto Particulier,BOVAG Polis,11553,4301228.79,11976,4503119.03,424,189986.08,0,0.00,550,196526.14,208082.03,336,117933.52,119282.62,372.304058,376.011943,11555.89,357.320254,378.330963
201008,Auto Particulier,BOVAG Polis,11976,4503119.03,12496,4741747.88,518,231473.64,0,0.00,552,185523.46,195587.46,343,129209.34,125536.84,376.011943,379.461258,10064.00,336.093224,354.325108
201009,Auto Particulier,BOVAG Polis,12496,4741747.88,13034,4989359.31,541,232220.93,0,0.00,579,204057.25,215726.03,434,164896.69,169283.62,379.461258,382.795711,11668.78,352.430483,372.583816
201010,Auto Particulier,BOVAG Polis,13034,4989359.31,13654,5281899.85,618,280763.11,0,0.00,791,282394.65,294240.74,414,149238.46,148094.10,382.795711,386.839010,11846.09,357.009671,371.985764
201011,Auto Particulier,BOVAG Polis,13654,5281899.85,14232,5527397.90,577,234289.99,0,0.00,715,259317.95,270255.20,417,150920.18,151953.93,386.839010,388.378154,10937.25,362.682447,377.979300
201012,Auto Particulier,BOVAG Polis,14232,5527397.90,14769,5756970.98,534,215560.55,0,0.00,616,214258.86,221075.35,517,200142.66,206581.69,388.378154,389.801000,6816.49,347.822824,358.888555
201101,Auto Particulier,BOVAG Polis,14769,5756970.98,15160,5931214.80,389,160671.46,0,0.00,1160,433171.36,443081.22,609,215173.67,218429.32,389.801000,391.241081,9909.86,373.423586,381.966568
201102,Auto Particulier,BOVAG Polis,15160,5931214.80,15554,6095789.86,398,165548.11,0,0.00,930,359111.47,362972.62,553,199645.62,197218.40,391.241081,391.911396,3861.15,386.141365,390.293139
201103,Auto Particulier,BOVAG Polis,15554,6095789.86,15986,6242780.21,427,163132.48,0,0.00,1062,421928.08,406911.87,650,250934.76,248323.94,391.911396,390.515464,-15016.21,397.295743,383.156186
201104,Auto Particulier,BOVAG Polis,15986,6242780.21,16404,6396836.45,421,177325.96,0,0.00,1085,439031.92,426062.96,440,171878.09,162537.53,390.515464,389.955891,-12968.96,404.637714,392.684755
201105,Auto Particulier,BOVAG Polis,16404,6396836.45,16793,6547138.03,391,168184.77,0,0.00,909,363003.58,351254.89,455,181998.88,176394.41,389.955891,389.873044,-11748.69,399.343872,386.419020
